SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
050,2,4,46,095,South Dakota,Mellette County,1919,1920,1898,1873,1851,1,-22,-25,-22,8,28,29,30,10,32,34,35,-2,-4,-5,-5,0,0,0,0,4,-17,-19,-18,4,-17,-19,-18,-1,-1,-1,1,43,43,43,43,43,14.667365113,15.380535667,16.111707841,16.762702986,18.032352161,18.796992481,-2.095337873,-2.651816494,-2.68528464,0,0,0,-8.905185961,-10.07690268,-9.667024705,-8.905185961,-10.07690268,-9.667024705
050,2,4,46,097,South Dakota,Miner County,2300,2304,2311,2285,2280,4,7,-26,-5,10,26,26,27,2,45,37,38,8,-19,-11,-11,0,0,0,0,-3,26,-13,6,-3,26,-13,6,-1,0,-2,0,65,65,65,65,65,11.267605634,11.314186249,11.829134721,19.501625135,16.100957354,16.648411829,-8.234019502,-4.786771105,-4.819277108,0,0,0,11.267605634,-5.657093124,2.6286966046,11.267605634,-5.657093124,2.6286966046
050,2,4,46,099,South Dakota,Minnehaha County,197207,197695,199904,203845,206930,488,2209,3941,3085,729,2706,2812,2804,448,1829,1730,1512,281,877,1082,1292,33,462,1128,649,116,793,1669,1123,149,1255,2797,1772,58,77,62,21,5207,5202,5195,5211,5211,13.611704255,13.929446265,13.652242712,9.2002243466,8.5696806679,7.3616943582,4.4114799081,5.3597655969,6.2905483537,2.3239495069,5.5876299384,3.1598807133,3.9889436342,8.2675127369,5.4677134684,6.3128931411,13.855142675,8.6275941817
050,2,4,46,101,South Dakota,Moody County,6332,6335,6305,6382,6450,3,-30,77,68,25,78,94,93,9,82,69,68,16,-4,25,25,0,1,34,20,-12,-30,21,23,-12,-29,55,43,-1,3,-3,0,79,79,79,79,79,12.341772152,14.818317963,14.495012469,12.974683544,10.877275952,10.598503741,-0.632911392,3.9410420115,3.8965087282,0.1582278481,5.3598171357,3.1172069825,-4.746835443,3.3104752897,3.5847880299,-4.588607595,8.6702924253,6.7019950125
050,2,4,46,102,South Dakota,Oglala Lakota County,13671,13648,13559,13508,13434,-23,-89,-51,-74,60,255,243,242,45,220,196,197,15,35,47,45,0,0,0,0,-37,-125,-94,-121,-37,-125,-94,-121,-1,1,-4,2,404,404,404,404,404,18.745175874,17.955443898,17.964516368,16.172308597,14.482580264,14.624007126,2.5728672768,3.4728636347,3.3405092421,0,0,0,-9.188811703,-6.945727269,-8.982258184,-9.188811703,-6.945727269,-8.982258184
050,2,4,46,103,South Dakota,Pennington County,109226,109566,111886,114306,115903,340,2320,2420,1597,354,1440,1455,1450,259,1261,1219,1108,95,179,236,342,7,82,74,35,244,2123,1996,1213,251,2205,2070,1248,-6,-64,114,7,3923,3910,3901,3923,3924,13.005075592,12.865176487,12.597248587,11.388472445,10.778453703,9.6260354721,1.6166031465,2.0867227842,2.971213115,0.7405668045,0.6543113815,0.3040715176,19.173455196,17.648723209,10.538250025,19.914022,18.30303459,10.842321543
050,2,4,46,105,South Dakota,Perkins County,2842,2842,2825,2809,2834,0,-17,-16,25,8,36,28,34,4,54,40,38,4,-18,-12,-4,0,0,0,0,-3,-1,-4,31,-3,-1,-4,31,-1,2,0,-2,61,61,61,61,61,12.705134992,9.9396521122,12.05032784,19.057702488,14.199503017,13.468013468,-6.352567496,-4.259850905,-1.417685628,0,0,0,-0.352920416,-1.419950302,10.987063619,-0.352920416,-1.419950302,10.987063619
050,2,4,46,107,South Dakota,Potter County,2473,2473,2471,2446,2413,0,-2,-25,-33,6,22,21,23,11,36,33,33,-5,-14,-12,-10,0,0,0,0,6,14,-11,-24,6,14,-11,-24,-1,-2,-2,1,38,38,38,38,38,8.8996763754,8.5417937767,9.466968512,14.563106796,13.422818792,13.583041778,-5.663430421,-4.881025015,-4.116073266,0,0,0,5.6634304207,-4.474272931,-9.878575839,5.6634304207,-4.474272931,-9.878575839
050,2,4,46,109,South Dakota,Roberts County,10271,10250,10172,10139,10206,-21,-78,-33,67,33,136,135,142,27,123,127,112,6,13,8,30,0,2,6,2,-25,-94,-48,35,-25,-92,-42,37,-2,1,1,0,246,246,246,246,246,13.318969739,13.293289351,13.959203736,12.045832925,12.505538871,11.010076186,1.2731368132,0.78775048,2.9491275498,0.195867202,0.59081286,0.1966085033,-9.205758496,-4.72650288,3.4406488081,-9.009891294,-4.13569002,3.6372573114
050,2,4,46,111,South Dakota,Sanborn County,2331,2326,2373,2403,2399,-5,47,30,-4,7,24,35,35,2,29,33,31,5,-5,2,4,0,2,7,4,-10,51,22,-13,-10,53,29,-9,0,-1,-1,1,40,40,40,40,40,10.214939349,14.656616415,14.577259475,12.343051713,13.819095477,12.911286964,-2.128112364,0.837520938,1.6659725115,0.8512449457,2.9313232831,1.6659725115,21.706746116,9.2127303183,-5.414410662,22.557991062,12.144053601,-3.748438151
050,2,4,46,115,South Dakota,Spink County,6355,6340,6261,6228,6166,-15,-79,-33,-62,21,69,78,75,14,94,79,83,7,-25,-1,-8,0,1,2,4,-20,-55,-34,-57,-20,-54,-32,-53,-2,0,0,-1,450,450,450,450,450,10.951511785,12.490992073,12.102630305,14.919450837,12.651132997,13.393577538,-3.967939052,-0.160140924,-1.290947233,0.1587175621,0.320281848,0.6454736163,-8.729465915,-5.444791416,-9.197999032,-8.570748353,-5.124509568,-8.552525416
050,2,4,46,117,South Dakota,Stanley County,2981,2971,3035,3017,3043,-10,64,-18,26,2,31,32,30,6,21,32,32,-4,10,0,-2,0,0,0,0,-5,54,-16,28,-5,54,-16,28,-1,0,-2,0,0,0,0,0,0,10.323010323,10.575016523,9.900990099,6.993006993,10.575016523,10.561056106,3.33000333,0,-0.660066007,0,0,0,17.982017982,-5.287508262,9.2409240924,17.982017982,-5.287508262,9.2409240924
050,2,4,46,119,South Dakota,Sully County,1446,1451,1471,1482,1494,5,20,11,12,4,19,12,12,3,17,15,14,1,2,-3,-2,0,1,15,9,3,18,-1,6,3,19,14,15,1,-1,0,-1,0,0,0,0,0,13.004791239,8.1273281409,8.064516129,11.635865845,10.159160176,9.4086021505,1.3689253936,-2.031832035,-1.344086022,0.6844626968,10.159160176,6.0483870968,12.320328542,-0.677277345,4.0322580645,13.004791239,9.481882831,10.080645161
050,2,4,46,121,South Dakota,Todd County,9324,9323,9301,9233,9199,-1,-22,-68,-34,48,206,198,195,23,141,129,119,25,65,69,76,0,16,51,29,-27,-103,-193,-140,-27,-87,-142,-111,1,0,5,1,92,92,92,92,92,22.121993127,21.366137909,21.158854167,15.141752577,13.920362577,12.912326389,6.9802405498,7.4457753318,8.2465277778,1.7182130584,5.5033991583,3.1467013889,-11.06099656,-20.82658897,-15.19097222,-9.342783505,-15.32318981,-12.04427083
050,2,4,46,123,South Dakota,Tripp County,5629,5611,5580,5579,5621,-18,-31,-1,42,14,69,66,66,18,73,62,60,-4,-4,4,6,0,3,5,1,-13,-31,-6,35,-13,-28,-1,36,-1,1,-4,0,245,245,245,245,245,12.331337682,11.829016937,11.785714286,13.046197838,11.11210682,10.714285714,-0.714860155,0.7169101174,1.0714285714,0.5361451166,0.8961376467,0.1785714286,-5.540166205,-1.075365176,6.25,-5.004021088,-0.179227529,6.4285714286
050,2,4,46,125,South Dakota,Turner County,8663,8675,8679,8888,9027,12,4,209,139,17,89,94,92,21,139,110,107,-4,-50,-16,-15,0,6,49,37,15,48,174,117,15,54,223,154,1,0,2,0,227,227,227,227,227,10.257001268,10.701884215,10.270722858,16.01936153,12.523481528,11.945297237,-5.762360263,-1.821597313,-1.674574379,0.6914832315,5.5786417715,4.1306168016000004,5.5318658523,19.80987078,13.061680156,6.2233490838,25.388512552,17.192296958
050,2,4,46,127,South Dakota,Union County,16818,16860,16876,17063,17183,42,16,187,120,46,170,158,192,33,169,141,129,13,1,17,63,0,14,23,36,27,-12,152,23,27,2,175,59,2,13,-5,-2,95,95,95,95,95,10.078254683,9.3108223578,11.212988378,10.018970832,8.3090250155,7.5337265666,0.0592838511,1.0017973423,3.6792618116,0.8299739151,1.3553728749,2.1024353209,-0.711406213,8.9572468252,1.3432225661,0.1185677022,10.3126197,3.4456578871
050,2,4,46,129,South Dakota,Walworth County,5318,5294,5260,5286,5269,-24,-34,26,-17,13,66,78,76,12,75,77,69,1,-9,1,7,0,2,-2,-2,-22,-30,31,-22,-22,-28,29,-24,-3,3,-4,0,66,66,66,66,66,12.50710631,14.792338327,14.400757935,14.212620807,14.602692964,13.074372335,-1.705514497,0.1896453632,1.3263855992,0.3790032215,-0.379290726,-0.378967314,-5.685048323,5.8790062583,-4.168640455,-5.306045101,5.499715532,-4.547607769
050,2,4,46,135,South Dakota,Yankton County,23313,23286,23353,23412,23517,-27,67,59,105,66,247,244,243,65,250,269,245,1,-3,-25,-2,0,0,51,25,-27,56,47,81,-27,56,98,106,-1,14,-14,1,1872,1872,1870,1872,1872,10.591993825,10.435154496,10.356069808,10.720641523,11.504330161,10.44130495,-0.128647698,-1.069175666,-0.085235142,0,2.1811183577,1.0654392806,2.4014237012,2.0100502513,3.4520232692,2.4014237012,4.191168609,4.5174625498
050,2,4,46,137,South Dakota,Ziebach County,2414,2395,2385,2394,2322,-19,-10,9,-72,12,28,42,41,1,42,32,35,11,-14,10,6,0,0,1,1,-27,2,1,-79,-27,2,2,-78,-3,2,-3,0,42,42,42,42,42,11.715481172,17.576898933,17.387616624,17.573221757,13.391922996,14.843087362,-5.857740586,4.1849759364,2.5445292621,0,0.4184975936,0.4240882103,0.8368200837,0.4184975936,-33.50296862,0.8368200837,0.8369951873,-33.07888041
