year,period,periodName,Unemployment_Rate,Location,real_date
2025,M11,November,3.6,Tennessee,2025-11-01T05:00:00Z
2025,M10,October,NA,Tennessee,2025-10-01T05:00:00Z
2025,M09,September,3.5,Tennessee,2025-09-01T05:00:00Z
2025,M08,August,3.5,Tennessee,2025-08-01T05:00:00Z
2025,M07,July,4,Tennessee,2025-07-01T05:00:00Z
2025,M06,June,4,Tennessee,2025-06-01T05:00:00Z
2025,M05,May,3.3,Tennessee,2025-05-01T05:00:00Z
2025,M04,April,3,Tennessee,2025-04-01T05:00:00Z
2025,M03,March,3.4,Tennessee,2025-03-01T06:00:00Z
2025,M02,February,3.5,Tennessee,2025-02-01T06:00:00Z
2025,M01,January,3.7,Tennessee,2025-01-01T06:00:00Z
2024,M12,December,3.3,Tennessee,2024-12-01T06:00:00Z
2024,M11,November,3.5,Tennessee,2024-11-01T05:00:00Z
2024,M10,October,3.5,Tennessee,2024-10-01T05:00:00Z
2024,M09,September,3.4,Tennessee,2024-09-01T05:00:00Z
2024,M08,August,3.7,Tennessee,2024-08-01T05:00:00Z
2024,M07,July,3.9,Tennessee,2024-07-01T05:00:00Z
2024,M06,June,3.9,Tennessee,2024-06-01T05:00:00Z
2024,M05,May,3,Tennessee,2024-05-01T05:00:00Z
2024,M04,April,2.8,Tennessee,2024-04-01T05:00:00Z
2024,M03,March,3.1,Tennessee,2024-03-01T06:00:00Z
2024,M02,February,3.1,Tennessee,2024-02-01T06:00:00Z
2024,M01,January,3.4,Tennessee,2024-01-01T06:00:00Z
2023,M12,December,2.9,Tennessee,2023-12-01T06:00:00Z
2023,M11,November,3,Tennessee,2023-11-01T05:00:00Z
2023,M10,October,3.3,Tennessee,2023-10-01T05:00:00Z
2023,M09,September,3.3,Tennessee,2023-09-01T05:00:00Z
2023,M08,August,3.3,Tennessee,2023-08-01T05:00:00Z
2023,M07,July,3.5,Tennessee,2023-07-01T05:00:00Z
2023,M06,June,3.7,Tennessee,2023-06-01T05:00:00Z
2023,M05,May,3.1,Tennessee,2023-05-01T05:00:00Z
2023,M04,April,2.7,Tennessee,2023-04-01T05:00:00Z
2023,M03,March,3.2,Tennessee,2023-03-01T06:00:00Z
2023,M02,February,3.4,Tennessee,2023-02-01T06:00:00Z
2023,M01,January,3.6,Tennessee,2023-01-01T06:00:00Z
2022,M12,December,3,Tennessee,2022-12-01T06:00:00Z
2022,M11,November,3.2,Tennessee,2022-11-01T05:00:00Z
2022,M10,October,3.4,Tennessee,2022-10-01T05:00:00Z
2022,M09,September,3.2,Tennessee,2022-09-01T05:00:00Z
2022,M08,August,3.5,Tennessee,2022-08-01T05:00:00Z
2022,M07,July,3.7,Tennessee,2022-07-01T05:00:00Z
2022,M06,June,4,Tennessee,2022-06-01T05:00:00Z
2022,M05,May,3.1,Tennessee,2022-05-01T05:00:00Z
2022,M04,April,3,Tennessee,2022-04-01T05:00:00Z
2022,M03,March,3.2,Tennessee,2022-03-01T06:00:00Z
2022,M02,February,3.4,Tennessee,2022-02-01T06:00:00Z
2022,M01,January,3.7,Tennessee,2022-01-01T06:00:00Z
2021,M12,December,3,Tennessee,2021-12-01T06:00:00Z
2021,M11,November,3.2,Tennessee,2021-11-01T05:00:00Z
2021,M10,October,3.5,Tennessee,2021-10-01T05:00:00Z
2021,M09,September,3.8,Tennessee,2021-09-01T05:00:00Z
2021,M08,August,4.3,Tennessee,2021-08-01T05:00:00Z
2021,M07,July,4.9,Tennessee,2021-07-01T05:00:00Z
2021,M06,June,5.6,Tennessee,2021-06-01T05:00:00Z
2021,M05,May,4.6,Tennessee,2021-05-01T05:00:00Z
2021,M04,April,4.7,Tennessee,2021-04-01T05:00:00Z
2021,M03,March,5.1,Tennessee,2021-03-01T06:00:00Z
2021,M02,February,5.3,Tennessee,2021-02-01T06:00:00Z
2021,M01,January,5.6,Tennessee,2021-01-01T06:00:00Z
2020,M12,December,5.4,Tennessee,2020-12-01T06:00:00Z
2020,M11,November,5.4,Tennessee,2020-11-01T05:00:00Z
2020,M10,October,5.9,Tennessee,2020-10-01T05:00:00Z
2020,M09,September,6.9,Tennessee,2020-09-01T05:00:00Z
2020,M08,August,7.7,Tennessee,2020-08-01T05:00:00Z
2020,M07,July,10.1,Tennessee,2020-07-01T05:00:00Z
2020,M06,June,10.8,Tennessee,2020-06-01T05:00:00Z
2020,M05,May,11.8,Tennessee,2020-05-01T05:00:00Z
2020,M04,April,15,Tennessee,2020-04-01T05:00:00Z
2020,M03,March,3.9,Tennessee,2020-03-01T06:00:00Z
2020,M02,February,3.4,Tennessee,2020-02-01T06:00:00Z
2020,M01,January,3.7,Tennessee,2020-01-01T06:00:00Z
2019,M12,December,3.1,Tennessee,2019-12-01T06:00:00Z
2019,M11,November,3.1,Tennessee,2019-11-01T05:00:00Z
2019,M10,October,3.3,Tennessee,2019-10-01T05:00:00Z
2019,M09,September,3.1,Tennessee,2019-09-01T05:00:00Z
2019,M08,August,3.3,Tennessee,2019-08-01T05:00:00Z
2019,M07,July,3.7,Tennessee,2019-07-01T05:00:00Z
2019,M06,June,3.8,Tennessee,2019-06-01T05:00:00Z
2019,M05,May,3.1,Tennessee,2019-05-01T05:00:00Z
2019,M04,April,2.9,Tennessee,2019-04-01T05:00:00Z
2019,M03,March,3.4,Tennessee,2019-03-01T06:00:00Z
2019,M02,February,3.4,Tennessee,2019-02-01T06:00:00Z
2019,M01,January,3.9,Tennessee,2019-01-01T06:00:00Z
2026,M06,June,4.9,Texas,2026-06-01T05:00:00Z
2026,M05,May,4.3,Texas,2026-05-01T05:00:00Z
2026,M04,April,4,Texas,2026-04-01T05:00:00Z
2026,M03,March,4.1,Texas,2026-03-01T06:00:00Z
2026,M02,February,4.4,Texas,2026-02-01T06:00:00Z
2026,M01,January,4.5,Texas,2026-01-01T06:00:00Z
2025,M12,December,3.9,Texas,2025-12-01T06:00:00Z
2025,M11,November,4.3,Texas,2025-11-01T05:00:00Z
2025,M10,October,NA,Texas,2025-10-01T05:00:00Z
2025,M09,September,4.4,Texas,2025-09-01T05:00:00Z
2025,M08,August,4.6,Texas,2025-08-01T05:00:00Z
2025,M07,July,4.5,Texas,2025-07-01T05:00:00Z
2025,M06,June,4.2,Texas,2025-06-01T05:00:00Z
2025,M05,May,4,Texas,2025-05-01T05:00:00Z
2025,M04,April,3.7,Texas,2025-04-01T05:00:00Z
2025,M03,March,4,Texas,2025-03-01T06:00:00Z
2025,M02,February,4.3,Texas,2025-02-01T06:00:00Z
2025,M01,January,4.2,Texas,2025-01-01T06:00:00Z
2024,M12,December,3.8,Texas,2024-12-01T06:00:00Z
2024,M11,November,4.1,Texas,2024-11-01T05:00:00Z
2024,M10,October,4.1,Texas,2024-10-01T05:00:00Z
2024,M09,September,4.1,Texas,2024-09-01T05:00:00Z
2024,M08,August,4.5,Texas,2024-08-01T05:00:00Z
2024,M07,July,4.6,Texas,2024-07-01T05:00:00Z
2024,M06,June,4.5,Texas,2024-06-01T05:00:00Z
2024,M05,May,3.8,Texas,2024-05-01T05:00:00Z
2024,M04,April,3.6,Texas,2024-04-01T05:00:00Z
2024,M03,March,3.9,Texas,2024-03-01T06:00:00Z
2024,M02,February,4.3,Texas,2024-02-01T06:00:00Z
2024,M01,January,4.1,Texas,2024-01-01T06:00:00Z
2023,M12,December,3.7,Texas,2023-12-01T06:00:00Z
2023,M11,November,3.7,Texas,2023-11-01T05:00:00Z
2023,M10,October,3.8,Texas,2023-10-01T05:00:00Z
2023,M09,September,4,Texas,2023-09-01T05:00:00Z
2023,M08,August,4.3,Texas,2023-08-01T05:00:00Z
2023,M07,July,4.2,Texas,2023-07-01T05:00:00Z
2023,M06,June,4.2,Texas,2023-06-01T05:00:00Z
2023,M05,May,3.9,Texas,2023-05-01T05:00:00Z
2023,M04,April,3.5,Texas,2023-04-01T05:00:00Z
2023,M03,March,4,Texas,2023-03-01T06:00:00Z
2023,M02,February,4.4,Texas,2023-02-01T06:00:00Z
2023,M01,January,4.3,Texas,2023-01-01T06:00:00Z
2022,M12,December,3.7,Texas,2022-12-01T06:00:00Z
2022,M11,November,3.8,Texas,2022-11-01T05:00:00Z
2022,M10,October,3.8,Texas,2022-10-01T05:00:00Z
2022,M09,September,3.8,Texas,2022-09-01T05:00:00Z
2022,M08,August,4,Texas,2022-08-01T05:00:00Z
2022,M07,July,4.1,Texas,2022-07-01T05:00:00Z
2022,M06,June,4.2,Texas,2022-06-01T05:00:00Z
2022,M05,May,3.6,Texas,2022-05-01T05:00:00Z
2022,M04,April,3.5,Texas,2022-04-01T05:00:00Z
2022,M03,March,3.8,Texas,2022-03-01T06:00:00Z
2022,M02,February,4.3,Texas,2022-02-01T06:00:00Z
2022,M01,January,4.7,Texas,2022-01-01T06:00:00Z
2021,M12,December,4.1,Texas,2021-12-01T06:00:00Z
2021,M11,November,4.4,Texas,2021-11-01T05:00:00Z
2021,M10,October,4.7,Texas,2021-10-01T05:00:00Z
2021,M09,September,5,Texas,2021-09-01T05:00:00Z
2021,M08,August,5.5,Texas,2021-08-01T05:00:00Z
2021,M07,July,5.8,Texas,2021-07-01T05:00:00Z
2021,M06,June,6.4,Texas,2021-06-01T05:00:00Z
2021,M05,May,5.7,Texas,2021-05-01T05:00:00Z
2021,M04,April,5.9,Texas,2021-04-01T05:00:00Z
2021,M03,March,6.4,Texas,2021-03-01T06:00:00Z
2021,M02,February,6.9,Texas,2021-02-01T06:00:00Z
2021,M01,January,7.1,Texas,2021-01-01T06:00:00Z
2020,M12,December,6.7,Texas,2020-12-01T06:00:00Z
2020,M11,November,6.8,Texas,2020-11-01T05:00:00Z
2020,M10,October,6.7,Texas,2020-10-01T05:00:00Z
2020,M09,September,7.7,Texas,2020-09-01T05:00:00Z
2020,M08,August,7.9,Texas,2020-08-01T05:00:00Z
2020,M07,July,9.7,Texas,2020-07-01T05:00:00Z
2020,M06,June,10.4,Texas,2020-06-01T05:00:00Z
2020,M05,May,11.8,Texas,2020-05-01T05:00:00Z
2020,M04,April,12.3,Texas,2020-04-01T05:00:00Z
2020,M03,March,5.4,Texas,2020-03-01T06:00:00Z
2020,M02,February,3.5,Texas,2020-02-01T06:00:00Z
2020,M01,January,3.7,Texas,2020-01-01T06:00:00Z
2019,M12,December,3.2,Texas,2019-12-01T06:00:00Z
2019,M11,November,3.3,Texas,2019-11-01T05:00:00Z
2019,M10,October,3.3,Texas,2019-10-01T05:00:00Z
2019,M09,September,3.4,Texas,2019-09-01T05:00:00Z
2019,M08,August,3.7,Texas,2019-08-01T05:00:00Z
2019,M07,July,3.9,Texas,2019-07-01T05:00:00Z
2019,M06,June,3.8,Texas,2019-06-01T05:00:00Z
2019,M05,May,3.1,Texas,2019-05-01T05:00:00Z
2019,M04,April,3.1,Texas,2019-04-01T05:00:00Z
2019,M03,March,3.5,Texas,2019-03-01T06:00:00Z
2019,M02,February,3.8,Texas,2019-02-01T06:00:00Z
2019,M01,January,4.2,Texas,2019-01-01T06:00:00Z
2026,M06,June,3.7,Utah,2026-06-01T05:00:00Z
2026,M05,May,3.4,Utah,2026-05-01T05:00:00Z
2026,M04,April,3.5,Utah,2026-04-01T05:00:00Z
2026,M03,March,3.8,Utah,2026-03-01T06:00:00Z
2026,M02,February,4.1,Utah,2026-02-01T06:00:00Z
2026,M01,January,4,Utah,2026-01-01T06:00:00Z
2025,M12,December,3.5,Utah,2025-12-01T06:00:00Z
2025,M11,November,3.7,Utah,2025-11-01T05:00:00Z
2025,M10,October,NA,Utah,2025-10-01T05:00:00Z
2025,M09,September,3.5,Utah,2025-09-01T05:00:00Z
2025,M08,August,3.8,Utah,2025-08-01T05:00:00Z
2025,M07,July,3.7,Utah,2025-07-01T05:00:00Z
2025,M06,June,3.7,Utah,2025-06-01T05:00:00Z
2025,M05,May,3.4,Utah,2025-05-01T05:00:00Z
2025,M04,April,3.3,Utah,2025-04-01T05:00:00Z
2025,M03,March,3.4,Utah,2025-03-01T06:00:00Z
2025,M02,February,3.6,Utah,2025-02-01T06:00:00Z
2025,M01,January,3.4,Utah,2025-01-01T06:00:00Z
2024,M12,December,3,Utah,2024-12-01T06:00:00Z
2024,M11,November,3.1,Utah,2024-11-01T05:00:00Z
2024,M10,October,3.1,Utah,2024-10-01T05:00:00Z
2024,M09,September,3.1,Utah,2024-09-01T05:00:00Z
2024,M08,August,3.7,Utah,2024-08-01T05:00:00Z
2024,M07,July,3.6,Utah,2024-07-01T05:00:00Z
2024,M06,June,3.7,Utah,2024-06-01T05:00:00Z
2024,M05,May,3.2,Utah,2024-05-01T05:00:00Z
2024,M04,April,3,Utah,2024-04-01T05:00:00Z
2024,M03,March,3.2,Utah,2024-03-01T06:00:00Z
2024,M02,February,3.4,Utah,2024-02-01T06:00:00Z
2024,M01,January,3.1,Utah,2024-01-01T06:00:00Z
2023,M12,December,2.7,Utah,2023-12-01T06:00:00Z
2023,M11,November,2.7,Utah,2023-11-01T05:00:00Z
2023,M10,October,2.7,Utah,2023-10-01T05:00:00Z
2023,M09,September,2.7,Utah,2023-09-01T05:00:00Z
2023,M08,August,3,Utah,2023-08-01T05:00:00Z
2023,M07,July,2.8,Utah,2023-07-01T05:00:00Z
2023,M06,June,2.9,Utah,2023-06-01T05:00:00Z
2023,M05,May,2.6,Utah,2023-05-01T05:00:00Z
2023,M04,April,2.4,Utah,2023-04-01T05:00:00Z
2023,M03,March,2.6,Utah,2023-03-01T06:00:00Z
2023,M02,February,2.8,Utah,2023-02-01T06:00:00Z
2023,M01,January,2.7,Utah,2023-01-01T06:00:00Z
2022,M12,December,2.2,Utah,2022-12-01T06:00:00Z
2022,M11,November,2.3,Utah,2022-11-01T05:00:00Z
2022,M10,October,2.3,Utah,2022-10-01T05:00:00Z
2022,M09,September,2.2,Utah,2022-09-01T05:00:00Z
2022,M08,August,2.6,Utah,2022-08-01T05:00:00Z
2022,M07,July,2.4,Utah,2022-07-01T05:00:00Z
2022,M06,June,2.7,Utah,2022-06-01T05:00:00Z
2022,M05,May,2.3,Utah,2022-05-01T05:00:00Z
2022,M04,April,2.2,Utah,2022-04-01T05:00:00Z
2022,M03,March,2.3,Utah,2022-03-01T06:00:00Z
2022,M02,February,2.5,Utah,2022-02-01T06:00:00Z
2022,M01,January,2.5,Utah,2022-01-01T06:00:00Z
2021,M12,December,1.9,Utah,2021-12-01T06:00:00Z
2021,M11,November,2,Utah,2021-11-01T05:00:00Z
2021,M10,October,2.1,Utah,2021-10-01T05:00:00Z
2021,M09,September,2.1,Utah,2021-09-01T05:00:00Z
2021,M08,August,2.8,Utah,2021-08-01T05:00:00Z
2021,M07,July,2.8,Utah,2021-07-01T05:00:00Z
2021,M06,June,3.2,Utah,2021-06-01T05:00:00Z
2021,M05,May,2.8,Utah,2021-05-01T05:00:00Z
2021,M04,April,3,Utah,2021-04-01T05:00:00Z
2021,M03,March,3.2,Utah,2021-03-01T06:00:00Z
2021,M02,February,3.6,Utah,2021-02-01T06:00:00Z
2021,M01,January,3.6,Utah,2021-01-01T06:00:00Z
2020,M12,December,3.4,Utah,2020-12-01T06:00:00Z
2020,M11,November,3.5,Utah,2020-11-01T05:00:00Z
2020,M10,October,3.7,Utah,2020-10-01T05:00:00Z
2020,M09,September,4.3,Utah,2020-09-01T05:00:00Z
2020,M08,August,4.9,Utah,2020-08-01T05:00:00Z
2020,M07,July,5.9,Utah,2020-07-01T05:00:00Z
2020,M06,June,6.6,Utah,2020-06-01T05:00:00Z
2020,M05,May,7.8,Utah,2020-05-01T05:00:00Z
2020,M04,April,9.8,Utah,2020-04-01T05:00:00Z
2020,M03,March,3,Utah,2020-03-01T06:00:00Z
2020,M02,February,2.7,Utah,2020-02-01T06:00:00Z
2020,M01,January,2.7,Utah,2020-01-01T06:00:00Z
2019,M12,December,2.2,Utah,2019-12-01T06:00:00Z
2019,M11,November,2.1,Utah,2019-11-01T05:00:00Z
2019,M10,October,2.1,Utah,2019-10-01T05:00:00Z
2019,M09,September,2.1,Utah,2019-09-01T05:00:00Z
2019,M08,August,2.6,Utah,2019-08-01T05:00:00Z
2019,M07,July,2.6,Utah,2019-07-01T05:00:00Z
2019,M06,June,2.8,Utah,2019-06-01T05:00:00Z
2019,M05,May,2.5,Utah,2019-05-01T05:00:00Z
2019,M04,April,2.5,Utah,2019-04-01T05:00:00Z
2019,M03,March,2.8,Utah,2019-03-01T06:00:00Z
2019,M02,February,3,Utah,2019-02-01T06:00:00Z
2019,M01,January,3.1,Utah,2019-01-01T06:00:00Z
2026,M06,June,2.5,Vermont,2026-06-01T05:00:00Z
2026,M05,May,2.4,Vermont,2026-05-01T05:00:00Z
2026,M04,April,2.8,Vermont,2026-04-01T05:00:00Z
2026,M03,March,2.6,Vermont,2026-03-01T06:00:00Z
2026,M02,February,2.9,Vermont,2026-02-01T06:00:00Z
2026,M01,January,3.2,Vermont,2026-01-01T06:00:00Z
2025,M12,December,2.6,Vermont,2025-12-01T06:00:00Z
2025,M11,November,2.7,Vermont,2025-11-01T05:00:00Z
2025,M10,October,NA,Vermont,2025-10-01T05:00:00Z
2025,M09,September,2.5,Vermont,2025-09-01T05:00:00Z
2025,M08,August,2.6,Vermont,2025-08-01T05:00:00Z
2025,M07,July,2.6,Vermont,2025-07-01T05:00:00Z
2025,M06,June,2.6,Vermont,2025-06-01T05:00:00Z
2025,M05,May,2.3,Vermont,2025-05-01T05:00:00Z
2025,M04,April,2.8,Vermont,2025-04-01T05:00:00Z
2025,M03,March,2.8,Vermont,2025-03-01T06:00:00Z
2025,M02,February,3,Vermont,2025-02-01T06:00:00Z
2025,M01,January,3,Vermont,2025-01-01T06:00:00Z
2024,M12,December,2.4,Vermont,2024-12-01T06:00:00Z
2024,M11,November,2.4,Vermont,2024-11-01T05:00:00Z
2024,M10,October,1.9,Vermont,2024-10-01T05:00:00Z
2024,M09,September,2.3,Vermont,2024-09-01T05:00:00Z
2024,M08,August,2.4,Vermont,2024-08-01T05:00:00Z
2024,M07,July,2.3,Vermont,2024-07-01T05:00:00Z
2024,M06,June,2.3,Vermont,2024-06-01T05:00:00Z
2024,M05,May,2,Vermont,2024-05-01T05:00:00Z
2024,M04,April,2.3,Vermont,2024-04-01T05:00:00Z
2024,M03,March,2.2,Vermont,2024-03-01T06:00:00Z
2024,M02,February,2.5,Vermont,2024-02-01T06:00:00Z
2024,M01,January,2.5,Vermont,2024-01-01T06:00:00Z
2023,M12,December,2,Vermont,2023-12-01T06:00:00Z
2023,M11,November,1.8,Vermont,2023-11-01T05:00:00Z
2023,M10,October,1.5,Vermont,2023-10-01T05:00:00Z
2023,M09,September,1.9,Vermont,2023-09-01T05:00:00Z
2023,M08,August,2,Vermont,2023-08-01T05:00:00Z
2023,M07,July,1.7,Vermont,2023-07-01T05:00:00Z
2023,M06,June,1.9,Vermont,2023-06-01T05:00:00Z
2023,M05,May,1.6,Vermont,2023-05-01T05:00:00Z
2023,M04,April,1.8,Vermont,2023-04-01T05:00:00Z
2023,M03,March,2.1,Vermont,2023-03-01T06:00:00Z
2023,M02,February,2.5,Vermont,2023-02-01T06:00:00Z
2023,M01,January,2.6,Vermont,2023-01-01T06:00:00Z
2022,M12,December,2.1,Vermont,2022-12-01T06:00:00Z
2022,M11,November,2.2,Vermont,2022-11-01T05:00:00Z
2022,M10,October,1.8,Vermont,2022-10-01T05:00:00Z
2022,M09,September,2.2,Vermont,2022-09-01T05:00:00Z
2022,M08,August,2.3,Vermont,2022-08-01T05:00:00Z
2022,M07,July,2.2,Vermont,2022-07-01T05:00:00Z
2022,M06,June,2.5,Vermont,2022-06-01T05:00:00Z
2022,M05,May,2.1,Vermont,2022-05-01T05:00:00Z
2022,M04,April,2.5,Vermont,2022-04-01T05:00:00Z
2022,M03,March,2.4,Vermont,2022-03-01T06:00:00Z
2022,M02,February,2.7,Vermont,2022-02-01T06:00:00Z
2022,M01,January,3,Vermont,2022-01-01T06:00:00Z
2021,M12,December,2.3,Vermont,2021-12-01T06:00:00Z
2021,M11,November,2.4,Vermont,2021-11-01T05:00:00Z
2021,M10,October,2.2,Vermont,2021-10-01T05:00:00Z
2021,M09,September,2.7,Vermont,2021-09-01T05:00:00Z
2021,M08,August,3.1,Vermont,2021-08-01T05:00:00Z
2021,M07,July,3.3,Vermont,2021-07-01T05:00:00Z
2021,M06,June,3.8,Vermont,2021-06-01T05:00:00Z
2021,M05,May,3.5,Vermont,2021-05-01T05:00:00Z
2021,M04,April,4.5,Vermont,2021-04-01T05:00:00Z
2021,M03,March,4.6,Vermont,2021-03-01T06:00:00Z
2021,M02,February,4.8,Vermont,2021-02-01T06:00:00Z
2021,M01,January,4.7,Vermont,2021-01-01T06:00:00Z
2020,M12,December,4.2,Vermont,2020-12-01T06:00:00Z
2020,M11,November,3.6,Vermont,2020-11-01T05:00:00Z
2020,M10,October,3.3,Vermont,2020-10-01T05:00:00Z
2020,M09,September,4.7,Vermont,2020-09-01T05:00:00Z
2020,M08,August,5.1,Vermont,2020-08-01T05:00:00Z
2020,M07,July,6.7,Vermont,2020-07-01T05:00:00Z
2020,M06,June,8,Vermont,2020-06-01T05:00:00Z
2020,M05,May,10.4,Vermont,2020-05-01T05:00:00Z
2020,M04,April,14,Vermont,2020-04-01T05:00:00Z
2020,M03,March,2.7,Vermont,2020-03-01T06:00:00Z
2020,M02,February,2.3,Vermont,2020-02-01T06:00:00Z
2020,M01,January,2.5,Vermont,2020-01-01T06:00:00Z
2019,M12,December,1.9,Vermont,2019-12-01T06:00:00Z
2019,M11,November,1.9,Vermont,2019-11-01T05:00:00Z
2019,M10,October,1.5,Vermont,2019-10-01T05:00:00Z
2019,M09,September,1.9,Vermont,2019-09-01T05:00:00Z
2019,M08,August,2.1,Vermont,2019-08-01T05:00:00Z
2019,M07,July,2,Vermont,2019-07-01T05:00:00Z
2019,M06,June,2.1,Vermont,2019-06-01T05:00:00Z
2019,M05,May,1.8,Vermont,2019-05-01T05:00:00Z
2019,M04,April,2.3,Vermont,2019-04-01T05:00:00Z
2019,M03,March,2.4,Vermont,2019-03-01T06:00:00Z
2019,M02,February,2.5,Vermont,2019-02-01T06:00:00Z
2019,M01,January,2.9,Vermont,2019-01-01T06:00:00Z
2026,M06,June,3.9,Virginia,2026-06-01T05:00:00Z
2026,M05,May,3.6,Virginia,2026-05-01T05:00:00Z
2026,M04,April,3.4,Virginia,2026-04-01T05:00:00Z
2026,M03,March,3.8,Virginia,2026-03-01T06:00:00Z
2026,M02,February,3.9,Virginia,2026-02-01T06:00:00Z
2026,M01,January,3.9,Virginia,2026-01-01T06:00:00Z
2025,M12,December,3.5,Virginia,2025-12-01T06:00:00Z
2025,M11,November,3.9,Virginia,2025-11-01T05:00:00Z
2025,M10,October,NA,Virginia,2025-10-01T05:00:00Z
2025,M09,September,3.4,Virginia,2025-09-01T05:00:00Z
2025,M08,August,3.6,Virginia,2025-08-01T05:00:00Z
2025,M07,July,3.5,Virginia,2025-07-01T05:00:00Z
2025,M06,June,3.5,Virginia,2025-06-01T05:00:00Z
2025,M05,May,3.3,Virginia,2025-05-01T05:00:00Z
2025,M04,April,3,Virginia,2025-04-01T05:00:00Z
2025,M03,March,3.3,Virginia,2025-03-01T06:00:00Z
2025,M02,February,3.3,Virginia,2025-02-01T06:00:00Z
2025,M01,January,3.2,Virginia,2025-01-01T06:00:00Z
2024,M12,December,2.7,Virginia,2024-12-01T06:00:00Z
2024,M11,November,3.1,Virginia,2024-11-01T05:00:00Z
2024,M10,October,2.9,Virginia,2024-10-01T05:00:00Z
2024,M09,September,2.9,Virginia,2024-09-01T05:00:00Z
2024,M08,August,3.4,Virginia,2024-08-01T05:00:00Z
2024,M07,July,3.2,Virginia,2024-07-01T05:00:00Z
2024,M06,June,3.1,Virginia,2024-06-01T05:00:00Z
2024,M05,May,2.8,Virginia,2024-05-01T05:00:00Z
2024,M04,April,2.5,Virginia,2024-04-01T05:00:00Z
2024,M03,March,2.7,Virginia,2024-03-01T06:00:00Z
2024,M02,February,2.9,Virginia,2024-02-01T06:00:00Z
2024,M01,January,2.8,Virginia,2024-01-01T06:00:00Z
2023,M12,December,2.4,Virginia,2023-12-01T06:00:00Z
2023,M11,November,2.6,Virginia,2023-11-01T05:00:00Z
2023,M10,October,2.7,Virginia,2023-10-01T05:00:00Z
2023,M09,September,2.8,Virginia,2023-09-01T05:00:00Z
2023,M08,August,3,Virginia,2023-08-01T05:00:00Z
2023,M07,July,2.7,Virginia,2023-07-01T05:00:00Z
2023,M06,June,2.8,Virginia,2023-06-01T05:00:00Z
2023,M05,May,2.7,Virginia,2023-05-01T05:00:00Z
2023,M04,April,2.3,Virginia,2023-04-01T05:00:00Z
2023,M03,March,2.7,Virginia,2023-03-01T06:00:00Z
2023,M02,February,2.8,Virginia,2023-02-01T06:00:00Z
2023,M01,January,2.9,Virginia,2023-01-01T06:00:00Z
2022,M12,December,2.4,Virginia,2022-12-01T06:00:00Z
2022,M11,November,2.8,Virginia,2022-11-01T05:00:00Z
2022,M10,October,2.7,Virginia,2022-10-01T05:00:00Z
2022,M09,September,2.8,Virginia,2022-09-01T05:00:00Z
2022,M08,August,3.2,Virginia,2022-08-01T05:00:00Z
2022,M07,July,2.9,Virginia,2022-07-01T05:00:00Z
2022,M06,June,2.9,Virginia,2022-06-01T05:00:00Z
2022,M05,May,2.7,Virginia,2022-05-01T05:00:00Z
2022,M04,April,2.3,Virginia,2022-04-01T05:00:00Z
2022,M03,March,2.5,Virginia,2022-03-01T06:00:00Z
2022,M02,February,2.6,Virginia,2022-02-01T06:00:00Z
2022,M01,January,2.7,Virginia,2022-01-01T06:00:00Z
2021,M12,December,2.6,Virginia,2021-12-01T06:00:00Z
2021,M11,November,2.1,Virginia,2021-11-01T05:00:00Z
2021,M10,October,3,Virginia,2021-10-01T05:00:00Z
2021,M09,September,3.3,Virginia,2021-09-01T05:00:00Z
2021,M08,August,4,Virginia,2021-08-01T05:00:00Z
2021,M07,July,4.2,Virginia,2021-07-01T05:00:00Z
2021,M06,June,4.7,Virginia,2021-06-01T05:00:00Z
2021,M05,May,4.2,Virginia,2021-05-01T05:00:00Z
2021,M04,April,4.1,Virginia,2021-04-01T05:00:00Z
2021,M03,March,4.5,Virginia,2021-03-01T06:00:00Z
2021,M02,February,4.7,Virginia,2021-02-01T06:00:00Z
2021,M01,January,4.9,Virginia,2021-01-01T06:00:00Z
2020,M12,December,4.5,Virginia,2020-12-01T06:00:00Z
2020,M11,November,5,Virginia,2020-11-01T05:00:00Z
2020,M10,October,5.4,Virginia,2020-10-01T05:00:00Z
2020,M09,September,6.3,Virginia,2020-09-01T05:00:00Z
2020,M08,August,7.7,Virginia,2020-08-01T05:00:00Z
2020,M07,July,9.3,Virginia,2020-07-01T05:00:00Z
2020,M06,June,10.2,Virginia,2020-06-01T05:00:00Z
2020,M05,May,9.8,Virginia,2020-05-01T05:00:00Z
2020,M04,April,11,Virginia,2020-04-01T05:00:00Z
2020,M03,March,3.2,Virginia,2020-03-01T06:00:00Z
2020,M02,February,2.6,Virginia,2020-02-01T06:00:00Z
2020,M01,January,2.9,Virginia,2020-01-01T06:00:00Z
2019,M12,December,2.4,Virginia,2019-12-01T06:00:00Z
2019,M11,November,2.5,Virginia,2019-11-01T05:00:00Z
2019,M10,October,2.5,Virginia,2019-10-01T05:00:00Z
2019,M09,September,2.6,Virginia,2019-09-01T05:00:00Z
2019,M08,August,2.9,Virginia,2019-08-01T05:00:00Z
2019,M07,July,2.9,Virginia,2019-07-01T05:00:00Z
2019,M06,June,2.8,Virginia,2019-06-01T05:00:00Z
2019,M05,May,2.7,Virginia,2019-05-01T05:00:00Z
2019,M04,April,2.4,Virginia,2019-04-01T05:00:00Z
2019,M03,March,2.9,Virginia,2019-03-01T06:00:00Z
2019,M02,February,3,Virginia,2019-02-01T06:00:00Z
