NtsbNo,EventType,EventDate,City,State,Country,N,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,Latitude,Longitude,Make,Model,Operator
CEN21LA251,ACC,2021-06-05T16:00:00Z,Montrose,Colorado,United States,N902KL,Minor,0,0,1,38.4783,-107.8762,KEVIN LIPPERT,ZENITH CH 750,LOOSLI ERNST
ERA21LA244,ACC,2021-06-05T16:00:00Z,Sanford,Maine,United States,N7776S,None,0,0,0,43.393806,-70.708,SCHWEIZER,SGS 2-33A,Sanford Soaring Club
ERA21LA251,ACC,2021-06-05T16:00:00Z,Monticello,New York,United States,N5779P,None,0,0,0,41.701639,-74.795028,PIPER,PA-24,NA
WPR21LA282,ACC,2021-06-05T15:55:00Z,Oceano,California,United States,N733J,None,0,0,0,35.101529,-120.62231,JABIRU USA SPORT AIRCRAFT LLC,J230-SP,NA
ERA21LA240,ACC,2021-06-05T13:50:00Z,Warwick,New York,United States,N1899N,None,0,0,0,41.287594,-74.287095,CESSNA,120,NJC120 LLC
CEN21LA255,ACC,2021-06-05T13:46:00Z,Alexandria,Minnesota,United States,N3697V,Minor,0,0,1,45.865829,-95.394694,CESSNA,140,NA
ERA21LA243,ACC,2021-06-05T13:00:00Z,Marietta,Pennsylvania,United States,N214RM,None,0,0,0,40.092095,-76.57597,JABIRU USA SPORT AIRCRAFT LLC,J250-SP,NA
CEN21LA250,ACC,2021-06-04T18:45:00Z,West Portsmouth,Ohio,United States,N20YY,Minor,0,0,1,38.791468,-83.014358,VANS,RV9,NA
CEN21LA249,ACC,2021-06-04T18:30:00Z,Justin,Texas,United States,N8208N,Minor,0,0,2,33.08442,-97.349366,PIPER,PA28,NA
CEN21LA254,ACC,2021-06-04T16:25:00Z,Drew,Mississippi,United States,N51037,Minor,0,0,1,33.857278,-90.612556,AIR TRACTOR INC,AT-602,BOYLE FLYING SERVICE INC
ERA21LA246,ACC,2021-06-04T15:50:00Z,Kennesaw,Georgia,United States,N10XN,None,0,0,0,34.013167,-84.597028,HONDA AIRCRAFT CO LLC,HA-420,FlightWorks
CEN21LA259,ACC,2021-06-04T09:54:00Z,Aspen,Colorado,United States,N615RG,None,0,0,0,39.217535,-106.86625,CESSNA,560XL,AIRCRAFT LEASING & SALES INC
CEN21LA253,ACC,2021-06-03T12:15:00Z,Monroe,Louisiana,United States,N41G,None,0,0,0,32.510861,-92.037667,SCHWEIZER(HUGHES)AIRCRAFT CORP,TH55A/269A,CMG Helicopters
CEN21LA256,ACC,2021-06-02T20:50:00Z,San Angelo,Texas,United States,N2120J,None,0,0,0,31.356689,-100.49921,PIPER,PA-28-161,NUYTTEN PATRICK
CEN21LA248,ACC,2021-06-02T20:00:00Z,Denver,Colorado,United States,N219VP,None,0,0,0,39.861667,-104.67316,BEECH,1900,Alpine Air Express
WPR21LA229,ACC,2021-06-02T10:05:00Z,Cascade,Idaho,United States,N4718T,None,0,0,0,44.744583,-114.92138,MAULE,M-4,David R Arcand
WPR21LA224,ACC,2021-06-02T08:00:00Z,Washington,California,United States,N3871L,None,0,0,0,39.413003,-120.74969,CESSNA,172G,NA
CEN21LA257,ACC,2021-06-01T19:00:00Z,Wallingford,Iowa,United States,N3281P,None,0,0,0,43.319727,-94.800286,QUAD CITY,CHALLENGER,NA
ERA21FA237,ACC,2021-06-01T17:20:00Z,Pinnacle,North Carolina,United States,N8780M,Fatal,1,1,0,36.34076,-80.39283,BEECH,A23,NA
ERA21LA242,ACC,2021-05-31T14:00:00Z,Pittsfield,Pennsylvania,United States,N912B,None,0,0,0,41.83294,-79.360671,LET,L-23 SUPER BLANIK,BROKENSTRAW SOARING CLUB INC
WPR21LA217,ACC,2021-05-31T08:34:00Z,Carlsbad,California,United States,N47UP,None,0,0,0,33.12825,-117.28008,CESSNA,182,"Superfast Skylane, LLC"
WPR21LA213,ACC,2021-05-30T17:20:00Z,Cashmere,Washington,United States,N7159B,None,0,0,0,47.51475,-120.48466,PIPER,PA-22-150,NA
WPR21LA215,ACC,2021-05-30T13:15:00Z,Minden,Nevada,United States,N757ZZ,Minor,0,0,1,39.0005,-119.75111,CESSNA,R182,SKYKING AVIATION SERVICES LLC
CEN21LA242,ACC,2021-05-30T09:55:00Z,Omaha,Nebraska,United States,N8501Z,Minor,0,0,1,41.369612,-96.022191,PIPER,J4A,NA
CEN21FA239,ACC,2021-05-29T14:51:00Z,Pearland,Texas,United States,N124MS,Fatal,1,1,0,29.52238,-95.243925,PZL Warszawa-Okecie,PZL-104,NA
ANC21LA043,ACC,2021-05-29T13:12:00Z,Cordova,Alaska,United States,N2761Q,Minor,0,0,2,60.702468,-143.5103,CESSNA,182K,NA
WPR21LA220,ACC,2021-05-29T12:47:00Z,Paris,Idaho,United States,N6334P,Serious,0,2,0,42.246913,-111.32509,PIPER,PA-24,NA
ERA21LA236,ACC,2021-05-29T11:50:00Z,Winder,Georgia,United States,N601MX,Minor,0,0,2,33.98269,-83.667217,MAXSON PHIL,ZODIAC CH601XL,NA
WPR21LA214,ACC,2021-05-29T11:45:00Z,Fields,Oregon,United States,N89257,None,0,0,0,42.52,-118.46,CESSNA,140,NA
WPR21LA219,ACC,2021-05-29T11:06:00Z,Darby,Montana,United States,N8176J,Serious,0,2,0,45.953056,-114.14222,STODDARD HAMILTON,GLASAIR II,NA
WPR21LA212,ACC,2021-05-29T11:00:00Z,Stanley,Idaho,United States,N9254E,None,0,0,0,44.67962,-115.01661,MAULE,M-5-235C,NA
ERA21FA234,ACC,2021-05-29T10:55:00Z,Smyrna,Tennessee,United States,N66BK,Fatal,7,0,0,36.033375,-86.481392,CESSNA,501,JL&GL PRODUCTIONS LP
WPR21FA211,ACC,2021-05-29T10:00:00Z,Eden,Utah,United States,N1727T,Fatal,2,0,0,41.361298,-111.75961,TEXTRON AVIATION INC,172S,FLIGHT OPERATIONS AIRCRAFT LLC
CEN21LA247,ACC,2021-05-29T09:15:00Z,Flint,Michigan,United States,N3992W,Minor,0,0,1,42.970371,-83.74585,PIPER,PA-32-260,NA
DCA21LA137,ACC,2021-05-28T12:40:00Z,Dallas/Fort Worth International Airport,Texas,United States,N834NN,None,0,0,0,32.897011,-97.043173,BOEING,737-823,AMERICAN AIRLINES INC
CEN21FA238,ACC,2021-05-28T10:48:00Z,McDermott,Ohio,United States,N515DL,Fatal,2,0,0,38.81828,-83.02776,LANCAIR,EVOLUTION,DAVLOR AIRCRAFT LEASING LLC
CEN21LA241,ACC,2021-05-28T10:30:00Z,Fort Collins,Colorado,United States,N119JP,Serious,0,1,1,40.4518,-105.01134,Pipistrel,Alpha Trainer,William F. Snodgrass
WPR21LA218,ACC,2021-05-28T10:00:00Z,Sulphur Creek,Idaho,United States,N8140G,Minor,0,0,1,44.53657,-115.35094,BEECH,A36,NA
ANC21LA044,ACC,2021-05-28T09:00:00Z,Perryville,Alaska,United States,N4323Z,None,0,0,0,56.076912,-159.67982,PIPER,PA-18-150,NA
WPR21LA225,ACC,2021-05-28T08:30:00Z,Dayton,Nevada,United States,N1535G,Serious,0,1,0,39.296208,-119.55791,LINDSTRAND BALLOONS,90A,HUNGERFORD BRENDA G
WPR21FA210,ACC,2021-05-27T18:35:00Z,Stoneville,North Carolina,United States,N831HC,Fatal,1,0,0,36.437468,-79.850441,MARK COBY,EARLY BIRD JENNY,NA
CEN21LA243,ACC,2021-05-27T18:25:00Z,San Angelo,Texas,United States,N274CV,Serious,0,1,0,31.358029,-100.50069,PHILLIPS RALPH W,VANS RV8,NA
CEN21LA240,ACC,2021-05-27T18:06:00Z,Trumann,Arkansas,United States,N602NY,None,0,0,0,35.60145,-90.59085,AIR TRACTOR,AT602,PMZ Flying Service
WPR21LA209,ACC,2021-05-27T11:30:00Z,Prescott,Arizona,United States,N155CT,None,0,0,0,34.654833000000004,-112.41922,CESSNA,TR182,OUTSIDELOOP LLC
CEN21LA237,ACC,2021-05-27T07:50:00Z,Celina,Ohio,United States,N8376K,Serious,0,1,0,40.481742,-84.548806,GRUMMAN,G164,"Gaerte Ag Service, LLC"
ANC21LA042,ACC,2021-05-26T17:30:00Z,Birchwood,Alaska,United States,N659HC,None,0,0,0,61.341339,-148.9988,BELLANCA,7GCBC,NA
ERA21LA235,ACC,2021-05-26T16:55:00Z,Marathon,Florida,United States,N489C,None,0,0,0,24.726194,-81.051361,MEYERS INDUSTRIES INC,200A,NA
WPR21LA208,ACC,2021-05-26T14:30:00Z,Hollister,California,United States,N75016,Minor,0,0,2,36.955489,-121.46791,BOEING,A75N1(PT17),ONE SLIM RABBIT LLC
CEN21LA246,ACC,2021-05-25T18:50:00Z,Indianapolis,Indiana,United States,N162TW,None,0,0,0,39.935823,-86.045447,CESSNA AIRCRAFT CO,162,TOM WOOD AVIATION INC
ERA21FA233,ACC,2021-05-25T17:47:00Z,Leesburg,Florida,United States,N9FH,Fatal,4,0,0,28.817965,-81.80863,BHI H60 HELICOPTERS LLC,UH-60A,BRAINERD HELICOPTERS INC
ERA21FA232,ACC,2021-05-25T07:30:00Z,Crossville,Tennessee,United States,N26889,Fatal,1,0,0,35.8455,-84.97611,GULFSTREAM AMERICAN CORP,AA-5A,NA
WPR21FA203,ACC,2021-05-24T14:17:00Z,Las Vegas,Nevada,United States,N567EM,Fatal,1,0,0,36.200883,-115.05419,DASSAULT AVIATION,MIRAGE F-1,NA
ERA21LA231,ACC,2021-05-24T14:00:00Z,Skaneateles,New York,United States,N1331K,Minor,0,0,1,42.91359,-76.44076,LUSCOMBE,8A,NA
ERA21FA229,ACC,2021-05-24T13:30:00Z,Van Cleve,Kentucky,United States,N284RM,Fatal,1,0,0,37.617145,-83.388906,MUNSON ROGER J,RV-8,NA
CEN21LA236,ACC,2021-05-24T10:45:00Z,Longmont,Colorado,United States,N752T,None,0,0,0,40.16438,-105.16363,BERRY,TX-11C,NA
ERA21LA226,ACC,2021-05-23T18:30:00Z,Lincoln Park,New Jersey,United States,N16528,None,0,0,0,40.947524,-74.314501,PIPER,PA-28-180,NA
CEN21FA230,ACC,2021-05-23T14:47:00Z,Shreveport,Louisiana,United States,N465JC,Fatal,1,0,0,32.500874,-93.858316,Sub-Sonex,JSX-2,NA
WPR21LA206,ACC,2021-05-23T09:00:00Z,Mesquite,Nevada,United States,N9557A,None,0,0,0,36.833139,-114.05588,CESSNA,170A,NA
WPR21LA205,ACC,2021-05-22T19:18:00Z,Ventura,California,United States,N87WF,None,0,0,0,34.283529,-119.31248,BOEING,A75N1(PT17),NA
CEN21LA244,ACC,2021-05-22T18:30:00Z,Oak Island,Minnesota,United States,N218RD,Serious,0,1,0,49.314838,-94.857267,DEHAVILLAND,DHC-2 MK.I,NA
ERA21FA225,ACC,2021-05-22T17:42:00Z,Winterville,North Carolina,United States,N708JM,Fatal,2,0,0,35.480531,-77.356106,FLIGHT DESIGN,CTSW,NA
CEN21LA235,ACC,2021-05-22T13:40:00Z,McAllen,Texas,United States,N999MA,Minor,0,0,1,26.175541,-98.237432,CESSNA,172,MCCREERY AVIATION CO INC
ERA21FA224,ACC,2021-05-21T18:14:00Z,Myrtle Beach,South Carolina,United States,N575BC,Fatal,1,0,0,33.685597,-78.968609,PIPER,PA-31P,NA
DCA21LA133,ACC,2021-05-21T12:30:00Z,Chicago,Illinois,United States,"N289CT, N8686A",None,0,0,0,41.785,-87.752,"BOEING, BOEING","737-7H4, 737-8H4","SOUTHWEST AIRLINES CO,SOUTHWEST AIRLINES CO"
WPR21LA207,ACC,2021-05-21T12:23:00Z,Phoenix,Arizona,United States,XBBLB,None,0,0,0,33.434278,-112.01158,CESSNA,TU206,BYLSA DRILLING SA DE CV
CEN21LA229,ACC,2021-05-20T19:45:00Z,Washington Court House,Ohio,United States,N15033,Minor,0,0,1,39.5704,-83.4172,PIPER,PA-28-140,NA
ERA21LA266,ACC,2021-05-20T16:00:00Z,Sterling,Massachusetts,United States,N65317,Minor,0,0,1,42.425917,-71.792861,PILATUS,B4-PC11,GREATER BOSTON SOARING CLUB INC
ERA21LA228,ACC,2021-05-20T13:00:00Z,Central City,Kentucky,United States,N743BT,Minor,0,0,1,37.2939,-87.1233,ROBERT TREMBLY,JA20 HIGHLANDER,TREMBLY ROBERT
WPR21LA204,ACC,2021-05-20T10:30:00Z,Eugene,Oregon,United States,N54CB,Serious,0,1,0,44.158721,-123.20972,MCCLURE B J,GLASAIR III,NA
ERA21LA222,ACC,2021-05-20T09:30:00Z,Dawson,Georgia,United States,N9514R,Serious,0,2,0,31.771412,-84.50667,MOONEY AIRCRAFT CORP.,M20K,NA
ERA21LA268,ACC,2021-05-19T11:00:00Z,Bloomsburg,Pennsylvania,United States,N7568N,Minor,0,0,1,40.998553,-76.428836,CESSNA,T210,KEYSTONE AERIAL SURVEYS INC
WPR21LA201,ACC,2021-05-18T16:40:00Z,Minden,Nevada,United States,N8488M,None,0,0,0,39.0005,-119.75111,CESSNA,182P,MEDIA STEW LLC
CEN21LA225,ACC,2021-05-18T14:30:00Z,Ulysses,Kansas,United States,N176SJ,Fatal,1,0,0,37.565617,-101.37033,BELL,OH58A,TRI-ROTOR CROP SERVICES LLC
WPR21LA199,ACC,2021-05-18T14:00:00Z,Byron,California,United States,N16CX,Minor,0,0,1,37.828444,-121.62583,Harry Crosby (Vans),RV-6,Harry L. Crosby
CEN21LA223,ACC,2021-05-18T13:25:00Z,Clayton,Louisiana,United States,N887LA,Fatal,1,0,0,31.801121,-91.586945,AIR TRACTOR INC,AT-502A,FERRIDAY FLYING SERVICE INC
CEN21LA222,ACC,2021-05-17T20:00:00Z,Racine,Wisconsin,United States,N521CT,Minor,0,0,1,42.753705,-87.804785,FLIGHT DESIGN GMBH,CTLS,Racine Sport Flyers
WPR21LA202,ACC,2021-05-17T18:15:00Z,Richmond,Utah,United States,N549Z,None,0,0,0,41.940898,-111.78672,GOODSELL LYNN A,CLASSIC 4,NA
WPR21LA197,ACC,2021-05-17T14:30:00Z,Porterville,California,United States,N663K,None,0,0,0,36.029583,-119.06272,STEARMAN AIRCRAFT,4E,WILLIAM BEN SCOTT
CEN21LA228,ACC,2021-05-17T14:15:00Z,Pinecreek,Minnesota,United States,N416RP,None,0,0,0,48.996079,-95.978827,PIPER,PA28,NA
CEN21FA220,ACC,2021-05-17T13:08:00Z,St. Louis,Michigan,United States,N2430X,Fatal,1,0,0,43.51798,-84.55103,CESSNA,182,"Gateway Air Service, Inc."
CEN21LA226,ACC,2021-05-16T13:00:00Z,Hampshire,Illinois,United States,N41CR,Serious,0,1,1,42.152653,-88.505268,I.C.A.-BRASOV (ROMANIA),IS-28B2,SKY SOARING INC
CEN21LA232,ACC,2021-05-15T21:15:00Z,Whitewater,Wisconsin,United States,N4144B,None,0,0,0,42.787917,-88.684086,CIRRUS DESIGN CORP,SR22,NA
WPR21LA198,ACC,2021-05-15T20:00:00Z,Paris,Idaho,United States,N321PF,None,0,0,0,42.247667,-111.35095,DIAMOND AIRCRAFT IND INC,DA 40,Utah Helicopter
ERA21LA223,ACC,2021-05-15T16:47:00Z,McKenzie,Tennessee,United States,N493TG,None,0,0,0,36.090996,-88.463052,ZENITH,Zodiac 601 XL,NA
WPR21LA194,ACC,2021-05-15T15:45:00Z,Lake Arrowhead,California,United States,N7350E,Serious,0,2,0,34.263639,-117.15866,CESSNA,210,Jerry Muszynski
WPR21LA222,ACC,2021-05-15T14:10:00Z,Las Vegas,Nevada,United States,N1996T,None,0,0,0,35.972861,-115.13444,PIPER,PA-28R-200,US Aviators
ERA21LA217,ACC,2021-05-15T11:00:00Z,Brewton,Alabama,United States,N3396J,None,0,0,0,31.050711,-87.067267,CESSNA,150,DEATHERAGE JAMES R
WPR21LA196,ACC,2021-05-15T08:50:00Z,Wallowa,Oregon,United States,N101BC,None,0,0,0,45.44692,-116.5859,AMERICAN CHAMPION AIRCRAFT,8GCBC,NA
CEN21LA221,ACC,2021-05-14T15:00:00Z,Pinckneyville,Illinois,United States,N1875W,None,0,0,0,38.076674,-89.402136,BEECH,A36,NA
ERA21LA215,ACC,2021-05-14T11:34:00Z,Daytona Beach,Florida,United States,N62568,Minor,0,0,2,29.179917,-81.058056,CESSNA,172,Phoenix East Aviation
ERA21LA216,ACC,2021-05-13T17:50:00Z,Gulf Shores,Alabama,United States,N5170K,None,0,0,0,30.291095,-87.675045,CESSNA,172,SKYWARRIOR FLIGHT TRAINING INC
CEN21LA219,ACC,2021-05-13T11:17:00Z,New Lenox,Illinois,United States,N9199S,Serious,0,3,1,41.5524,-87.9806,BEECH,B24R,NA
ANC21LA041,ACC,2021-05-13T10:00:00Z,Palmer,Alaska,United States,N154T,None,0,0,0,61.317989,-148.2837,PIPER,PA-18-105 SPECIAL,NA
CEN21LA218,ACC,2021-05-13T01:45:00Z,Tulsa,Oklahoma,United States,N8051B,None,0,0,0,36.191374,-95.900161,CESSNA,R182,NA
ERA21LA255,ACC,2021-05-12T18:07:00Z,Martinsburg,West Virginia,United States,N54RV,None,0,0,0,39.402357,-77.982999,PAGE JOSEPH E,VANS RV-4,NA
ERA21LA214,ACC,2021-05-12T17:45:00Z,Johnson City,Tennessee,United States,N6344E,None,0,0,0,36.363717,-82.309026,CESSNA,172,NA
CEN21LA216,ACC,2021-05-12T15:30:00Z,Yukon,Oklahoma,United States,N841BP,None,0,0,0,35.491833,-97.821178,AEROSPATIALE,AS350 B2 ECUREUIL,Customs Border and Protection
WPR21LA195,ACC,2021-05-12T14:50:00Z,Hillsboro,Oregon,United States,N51LL,None,0,0,0,45.431456,-122.93964,GULFSTREAM AMERICAN CORP,AA-5B,SANTA BARBARA FLYING CLUB
WPR21LA221,ACC,2021-05-12T14:00:00Z,Truckee,California,United States,N2010P,None,0,0,0,39.320707,-120.14307,COSTRUZIONI AERONAUTICHE TECNA,P2010,TECNAM P2010 LLC
ANC21LA039,ACC,2021-05-12T13:15:00Z,Kenai,Alaska,United States,N92793,None,0,0,0,60.568912,-151.24439,PIPER,PA-12,NA
CEN21LA217,ACC,2021-05-12T13:00:00Z,Fulton,Missouri,United States,N179VP,None,0,0,0,38.838449,-91.999933,SMITH MINIPLANE,DSA-1,NA
CEN21LA227,ACC,2021-05-12T12:41:00Z,Watkins,Colorado,United States,N51LV,None,0,0,0,39.775485,-104.59433,VARNER DAVID L,VANS RV-8,NA
WPR21LA200,ACC,2021-05-12T10:30:00Z,Glenn,California,United States,N6596K,Serious,0,1,0,39.479139,-122.06213,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164C,Jones Aviation Inc.
CEN21FA215,ACC,2021-05-12T10:23:00Z,Englewood,Colorado,United States,"N280KL, N416DJ",None,0,0,0,39.585036,-104.85469,"SWEARINGEN, CIRRUS DESIGN CORP","SA226TC, SR22","Key Lime Air,Independence Aviation"
CEN21LA213,ACC,2021-05-11T15:00:00Z,Merrill,Wisconsin,United States,N793Y,Minor,0,0,2,45.242042,-89.613289,BEECH,C23,NA
WPR21LA190,ACC,2021-05-11T11:15:00Z,Coeur d' Alene,Idaho,United States,N7296K,None,0,0,0,47.767845,-116.81933,PIPER,PA-18-105 SPECIAL,NA
WPR21LA193,ACC,2021-05-10T20:10:00Z,Chandler,Arizona,United States,N47AF,Serious,0,1,0,33.298771,-111.91578,CESSNA,172R,AMERIFLYERS OF TEXAS INC
ERA21LA220,ACC,2021-05-10T18:00:00Z,Brunswick,Maine,United States,N184DT,None,0,0,0,43.892355,-69.93883,DOUGLAS K THOMPSON,JUSTAIRCRAFT SUPERST,NA
ANC21LA040,ACC,2021-05-10T15:00:00Z,Gakona,Alaska,United States,N5489H,None,0,0,0,62.288694,-145.29136,PIPER,PA-18-105 SPECIAL,NA
CEN21LA212,ACC,2021-05-10T13:20:00Z,Norris City,Illinois,United States,N567VF,None,0,0,0,37.944686,-88.337917,RICHARDS HEAVYLIFT HELO INC,UH-1H,KASH HELICOPTER SERVICES LLC
WPR21LA253,ACC,2021-05-10T09:21:00Z,Palm Springs,California,United States,"N206DT, N505SP",None,0,0,0,33.745037,-116.26793,"CESSNA, RAYTHEON AIRCRAFT COMPANY","T206H, B200",",N505SP LLC"
ANC21LA038,ACC,2021-05-09T14:40:00Z,Palmer,Alaska,United States,N8627J,None,0,0,0,61.564116,-149.12691,ENSTROM,F-28F,TALAHEIM AIR SERVICE LLC
WPR21LA187,ACC,2021-05-09T14:20:00Z,Sacramento,California,United States,N104GX,None,0,0,0,38.555311,-121.29721,REMOS ACFT GMBH FLUGZEUGBAU,REMOS GX,NA
WPR21LA188,ACC,2021-05-08T12:30:00Z,San Bernardino,California,United States,N54PW,None,0,0,0,34.095361,-117.23488,CESSNA,182Q,NA
ERA21LA219,ACC,2021-05-08T11:46:00Z,Miami,Florida,United States,N9795B,None,0,0,0,25.643468,-80.435353,CESSNA,172RG,SILVER EXPRESS CO DBA
WPR21LA186,ACC,2021-05-08T10:27:00Z,Tucson,Arizona,United States,N54140,None,0,0,0,32.142211,-111.17457,CESSNA,172P,Daniel Mosier
WPR21LA189,ACC,2021-05-07T16:05:00Z,Arlington,Washington,United States,N31B,None,0,0,0,48.16075,-122.15902,CESSNA,180J,BOHON TODD R
ANC21LA037,ACC,2021-05-07T13:00:00Z,Cold Bay,Alaska,United States,N717DR,None,0,0,0,55.2001,-162.71682,PIPER,PA-18-150,NA
CEN21LA211,ACC,2021-05-06T17:07:00Z,Spring,Texas,United States,N54MC,None,0,0,0,30.061779,-95.552788,PIPER,PA-28-161,HOFFMAN AVIATION SERVICES LLC
ERA21FA212,ACC,2021-05-06T15:20:00Z,La Belle,Florida,United States,C-FAAZ,Fatal,1,1,0,26.75829,-81.410371,Ted Smith,Aerostar 600,NA
WPR21LA327,ACC,2021-05-06T14:10:00Z,Buffalo,Wyoming,United States,N7770K,None,0,0,0,44.381083,-106.7218,CESSNA,180J,Air Craft LLC
WPR21LA185,ACC,2021-05-06T13:30:00Z,Palm Gardens,Nevada,United States,N972BW,None,0,0,0,35.196949,-114.85647,MCDONNELL DOUGLAS HELI CO,369FF,Summit Helicopter Inc.
ANC21LA036,ACC,2021-05-06T12:45:00Z,Willow,Alaska,United States,N7850D,None,0,0,0,61.716878,-150.08357,PIPER,PA-22-150,NA
CEN21LA224,ACC,2021-05-06T10:45:00Z,Young Harris,Georgia,United States,FA3HW43WTF,Serious,0,1,0,34.984329,-83.829269,DJI,Matrice,NA
WPR21LA192,ACC,2021-05-05T15:30:00Z,Lewiston,Idaho,United States,N733BT,None,0,0,0,46.380278,-117.0202,CESSNA,172N,Northern Air Inc.
ERA21LA208,ACC,2021-05-05T10:33:00Z,Ridgeland,South Carolina,United States,N22ST,None,0,0,0,32.504158,-80.992736,ISRAEL AEROSPACE INDUSTRIES LTD,GULFSTREAM G150,Snider Fleet Solutions
WPR21LA183,ACC,2021-05-05T09:00:00Z,Mesa,Arizona,United States,N6068S,None,0,0,0,33.460833,-111.72833,MD HELICOPTERS INC,369FF,MD HELICOPTERS INC
CEN21FA209,ACC,2021-05-04T23:01:00Z,Hattiesburg,Mississippi,United States,N322TA,Fatal,4,0,2,31.291031,-89.285544,MITSUBISHI,MU2B,NA
ERA21LA204,ACC,2021-05-03T11:36:00Z,Winchester,Virginia,United States,N772J,Minor,0,0,1,39.144069,-78.14547,JABIRU AIRCRAFT PTY LTD,J170-D,NA
WPR21LA182,ACC,2021-05-03T10:55:00Z,Royal City,Washington,United States,N8209T,Minor,0,0,1,46.926637,-119.86174,CESSNA,175B,NA
ERA21LA202,ACC,2021-05-02T16:38:00Z,Martinsville,Virginia,United States,N1089D,None,0,0,0,36.631359,-80.018125,CESSNA,172S,NA
CEN21FA207,ACC,2021-05-02T15:52:00Z,Oxford,Iowa,United States,N1215M,Fatal,1,0,0,41.752565,-91.718851,CESSNA,T210M,NA
WPR21LA180,ACC,2021-05-02T15:45:00Z,Cuba,New Mexico,United States,N9127B,Minor,0,0,1,36.02224,-106.95837,CESSNA,172,MURROW WILLIAM R
ERA21LA203,ACC,2021-05-02T14:00:00Z,Williamson,Georgia,United States,N6915S,None,0,0,0,33.157684,-84.375627,CESSNA,150,NA
ERA21FA200,ACC,2021-05-02T13:18:00Z,Wingate,North Carolina,United States,N4528T,Fatal,1,0,0,34.882269,-80.435991,ROBINSON HELICOPTER,R44,KRITTER CROPDUSTING INC
WPR21LA191,ACC,2021-05-02T08:15:00Z,Phoenix,Arizona,United States,N500UM,Serious,0,1,0,33.827448,-112.10134,ULTRAMAGIC S A,N-500,RANDY LONG COMPANIES LLC
WPR21LA181,ACC,2021-05-02T08:00:00Z,Driggs,Idaho,United States,N9BB,None,0,0,0,43.738102,-111.10748,CESSNA,A185F,NA
ERA21LA227,ACC,2021-05-01T20:39:00Z,Charleston,South Carolina,United States,N803SC,None,0,0,0,32.694848,-80.003008,CESSNA,550,STB AVIATION LLC
ERA21LA201,ACC,2021-05-01T14:28:00Z,Lakeland,Florida,United States,N125WC,Fatal,1,1,0,27.989563,-81.99518,BEECH,A36,NA
ANC21LA035,ACC,2021-05-01T11:20:00Z,Lanai City,Hawaii,United States,N3929,Minor,0,0,1,20.7906,-156.9499,CESSNA,172P,NA
CEN21LA208,ACC,2021-05-01T09:25:00Z,Hutchinson,Kansas,United States,N2378Z,Minor,0,0,2,38.066155,-97.86049,BEECH,23,Pilot
ERA21LA205,ACC,2021-04-30T17:29:00Z,Columbia,Kentucky,United States,N2136M,None,0,0,0,37.085638,-85.343805,PIPER,PA-28-161,NA
WPR21LA179,ACC,2021-04-29T16:20:00Z,Corvallis,Oregon,United States,N125RJ,None,0,0,0,44.49172,-123.2933,PIPER,PA-30B,Aurora Flight Training
OPS21LA002,INC,2021-04-29T15:07:00Z,St Petersburg-Clearwater,Florida,United States,"N306NV, N370SD",None,0,0,0,27.902228,-82.686946,"AIRBUS, CESSNA","A319-112, M337B","Allegiant Air,"
ERA21LA199,ACC,2021-04-29T12:17:00Z,Warwick,New York,United States,N6448U,Serious,0,1,0,41.278003,-74.294983,MOONEY,M20C,NA
ERA21LA213,ACC,2021-04-29T10:52:00Z,Okeechobee,Florida,United States,N271SG,Serious,0,1,1,27.240701,-80.965417,PIPER,PA-28-161,Airborne Systems Inc.
ERA21LA210,ACC,2021-04-28T15:30:00Z,Friendly,Maryland,United States,N32592,None,0,0,0,38.748642,-76.955922,PIPER,PA-28-180,5Niner2Aviation
ERA21FA195,ACC,2021-04-28T13:24:00Z,Eden,North Carolina,United States,N53DE,Fatal,1,2,0,36.497132,-79.718455,BELL HELICOPTER TEXTRON CANADA,429,DUKE ENERGY BUSINESS SERVICES LLC
CEN21LA231,ACC,2021-04-28T12:30:00Z,Madison,Arkansas,United States,N5578G,None,0,0,0,34.978386,-90.723025,CESSNA,150J,NA
ERA21FA194,ACC,2021-04-28T09:00:00Z,Middleburg,Florida,United States,N6009U,Fatal,3,0,0,30.062274,-81.974963,BEECH,C23,NA
WPR21LA178,ACC,2021-04-27T15:45:00Z,Brigham City,Utah,United States,N350TS,None,0,0,0,41.554306,-112.06225,DIAMOND AIRCRAFT IND GMBH,DA 42,UTAH STATE UNIVERSITY
CEN21LA204,ACC,2021-04-26T17:11:00Z,Slaughter,Louisiana,United States,N26783,Fatal,1,1,0,30.722925,-91.149641,PIPER,J3C-65,NA
ERA21LA196,ACC,2021-04-26T15:26:00Z,Hyannis,Massachusetts,United States,N2714B,None,0,0,0,41.669333,-70.280361,CESSNA,402C,Hyannis Air Service
CEN21LA202,ACC,2021-04-26T13:46:00Z,Denver,Colorado,United States,N56760,None,0,0,0,39.57011,-104.8492,BOEING,A75,NA
ERA21LA193,ACC,2021-04-26T08:45:00Z,Laceyville,Pennsylvania,United States,N143CA,None,0,0,0,41.63403,-76.200385,TEXTRON AVIATION INC,208B,HAUGLAND GROUP AVIATION LLC
